x,y,genre,title,rating
12.098761,-0.55053514,Drama,Flesh and Bone (1993),4.0
5.9563375,11.583513,Drama,Widows' Peak (1994),3.0
6.6892214,11.253529,Comedy,For Love or Money (1993),2.8
0.066654466,3.1328516,Drama,"Firm, The (1993)",3.5346534653465347
4.552145,8.002917,Adventure,Free Willy (1993),2.391891891891892
-2.543103,-1.7388154,Crime,Fresh (1994),3.75
-2.1952596,-0.37068403,Thriller,"Fugitive, The (1993)",3.9921052631578946
5.96859,12.22684,Drama,Geronimo: An American Legend (1993),2.8
4.854679,13.935971,Action,"Getaway, The (1994)",2.25
5.24024,13.884412,Comedy,Getting Even with Dad (1994),2.6666666666666665
0.5061276,2.6234734,Drama,Go Fish (1994),2.75
5.3837123,14.297682,Action,Hard Target (1993),2.9
3.583643,6.2814016,Action,Hot Shots! Part Deux (1993),2.8666666666666667
2.836518,3.6825068,Comedy,Live Nude Girls (1995),5.0
-0.36170128,3.7982543,Comedy,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",3.2045454545454546
-1.9391526,0.7067877,Drama,"House of the Spirits, The (1993)",3.4
4.3078966,9.745266,Comedy,House Party 3 (1994),1.0
-0.89643306,-2.0914025,Comedy,"Hudsucker Proxy, The (1994)",3.55
4.598117,14.268297,Comedy,I'll Do Anything (1994),2.5833333333333335
6.723121,8.72565,Comedy,In the Army Now (1994),1.8571428571428572
0.5772962,2.5588357,Action,In the Line of Fire (1993),3.692857142857143
-4.065057,-1.011584,Drama,In the Name of the Father (1993),4.3
5.1728826,10.350557,Comedy,"Inkwell, The (1994)",1.0
-1.5368007,2.556835,Drama,What's Love Got to Do with It? (1993),3.3823529411764706
11.9753475,-0.30083725,Comedy,Jimmy Hollywood (1994),2.5
5.540349,12.258424,Action,Judgment Night (1993),2.25
-0.020742586,0.35082608,Action,Jurassic Park (1993),3.75
4.4753866,6.824753,Drama,Kalifornia (1993),3.1578947368421053
-3.5521202,-0.65625876,Crime,Killing Zoe (1994),3.625
-0.09415052,-0.352079,Adventure,Lassie (1994),3.0
4.5537305,13.108358,Action,Last Action Hero (1993),2.9339622641509435
5.391619,11.374857,Comedy,Life with Mikey (1993),3.0
-4.473042,-1.0694169,Comedy,Lightning Jack (1994),2.5
5.200318,10.438234,Drama,M. Butterfly (1993),3.0
6.688155,11.710883,Comedy,Made in America (1993),2.8636363636363638
5.266695,11.464586,Thriller,Malice (1993),3.0
6.3821826,11.31517,Drama,"Man Without a Face, The (1993)",3.2941176470588234
-0.3353962,0.20467547,Comedy,Manhattan Murder Mystery (1993),3.75
-2.6367269,-2.259225,Action,Menace II Society (1993),3.6666666666666665
1.7130733,2.696787,Action,Executive Decision (1996),3.3780487804878048
13.883501,0.3708073,Drama,In the Realm of the Senses (Ai no corrida) (1976),5.0
-4.02646,-0.30704188,Comedy,What Happened Was... (1994),5.0
-1.5353944,0.2207839,Comedy,Much Ado About Nothing (1993),3.813953488372093
6.4546747,9.860396,Comedy,Mr. Wonderful (1993),2.5
0.98250324,2.2234004,Comedy,Mrs. Doubtfire (1993),3.388888888888889
-2.673459,-2.2186747,Drama,Naked (1993),3.6666666666666665
5.853254,13.498548,Action,"Next Karate Kid, The (1994)",2.3666666666666667
5.9684463,13.588661,Action,No Escape (1994),3.0
5.0665874,13.995017,Comedy,North (1994),2.2142857142857144
14.908189,-0.8797764,Drama,Orlando (1992),4.5
2.281173,4.342282,Crime,"Perfect World, A (1993)",3.3846153846153846
-4.1133986,-0.42896226,Drama,Philadelphia (1993),3.6136363636363638
1.614995,1.9705417,Drama,"Piano, The (1993)",3.540983606557377
13.920524,-1.0919238,Drama,Poetic Justice (1993),3.0
5.445745,9.5475,Action,"Program, The (1993)",3.0
5.0015073,7.1514087,Horror,"Puppet Masters, The (1994)",3.0
13.494865,-1.749836,Comedy,Radioland Murders (1994),3.375
1.5232072,2.8778837,Comedy,"Ref, The (1994)",3.4166666666666665
0.24569564,2.1295054,Drama,"Remains of the Day, The (1993)",3.6041666666666665
4.104771,4.045691,Comedy,Renaissance Man (1994),3.0555555555555554
2.3942864,4.4393196,Action,Rising Sun (1993),3.2777777777777777
5.7946773,9.475994,Comedy,"Road to Wellville, The (1994)",2.375
4.4905386,8.020163,Action,RoboCop 3 (1993),2.4047619047619047
3.6207173,6.2534046,Comedy,Robin Hood: Men in Tights (1993),3.130434782608696
5.595782,10.213082,Crime,Romeo Is Bleeding (1993),3.1666666666666665
-1.3601753,-0.21788797,Action,Romper Stomper (1992),3.2857142857142856
-0.055666517,1.0022014,Drama,Ruby in Paradise (1993),3.5
-1.0036987,-2.1029475,Drama,Rudy (1993),3.485294117647059
14.009712,-1.8263165,Drama,"Savage Nights (Nuits fauves, Les) (1992)",4.0
-4.1253586,-0.99651986,Drama,Schindler's List (1993),4.225
4.563048,10.052543,Comedy,"Scout, The (1994)",2.3333333333333335
-1.0749806,-0.10875013,Drama,Searching for Bobby Fischer (1993),3.875
0.33158782,-0.035395596,Children,"Secret Garden, The (1993)",3.25
6.171838,12.208721,Comedy,Serial Mom (1994),3.0
-1.2616712,3.6627808,Action,"Shadow, The (1994)",2.888888888888889
-0.15154502,-0.55435455,Drama,Shadowlands (1993),3.607142857142857
-0.14636725,-0.7004974,Drama,Short Cuts (1993),3.2666666666666666
-3.7797873,-0.5405512,Drama,"Simple Twist of Fate, A (1994)",3.3333333333333335
1.9216514,4.558123,Drama,Sirens (1994),3.1666666666666665
0.61711687,1.4573431,Drama,Six Degrees of Separation (1993),3.5833333333333335
0.3450714,2.1175811,Comedy,Sleepless in Seattle (1993),3.4716981132075473
1.188259,4.8450646,Thriller,Sliver (1993),2.6666666666666665
-2.1884985,-0.64076656,Action,Blade Runner (1982),4.100806451612903
3.1813555,4.6388483,Comedy,Son in Law (1993),2.7857142857142856
2.3013363,4.0164094,Comedy,So I Married an Axe Murderer (1993),3.317073170731707
5.773642,13.900037,Action,Striking Distance (1993),2.4375
4.9087877,13.239477,Action,Super Mario Bros. (1993),2.0
6.674184,8.795924,Action,Surviving the Game (1994),3.25
5.790975,12.688718,Action,Terminal Velocity (1994),2.75
14.520547,-0.036129043,Drama,Thirty-Two Short Films About Glenn Gould (1993),4.5
0.7510754,4.4761486,Comedy,Threesome (1994),3.4
-2.964312,0.27436465,Animation,"Nightmare Before Christmas, The (1993)",3.553763440860215
3.120284,5.871593,Action,"Three Musketeers, The (1993)",3.262295081967213
-0.75362206,-1.4184692,Action,Tombstone (1993),3.8153846153846156
0.58346,0.37559065,Crime,True Romance (1993),3.8
2.296026,4.4970555,Documentary,"War Room, The (1993)",3.3333333333333335
5.6099186,10.755475,Action,"Pagemaster, The (1994)",2.9375
-2.7856688,2.0244017,Comedy,Welcome to the Dollhouse (1995),3.5434782608695654
13.663667,-0.05191831,Drama,Germinal (1993),4.0
6.6082854,10.928732,Comedy,Chasers (1994),1.5
5.1310077,14.342489,Comedy,Kika (1993),2.0
6.0440702,7.8302326,Comedy,Bhaji on the Beach (1993),3.5
5.6648555,11.857153,Comedy,Little Big League (1994),2.6666666666666665
12.910968,-1.1455768,Drama,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",3.5
13.572961,-0.19395232,Comedy,Spanking the Monkey (1994),3.25
3.6290672,6.0815663,Children,"Little Rascals, The (1994)",2.65625
6.371467,12.036199,Adventure,Andre (1994),2.125
4.6542244,10.071746,Crime,"Escort, The (Scorta, La) (1993)",3.0
1.4244565,4.705552,Drama,Princess Caraboo (1994),2.8
-3.0518107,-0.5846194,Documentary,"Celluloid Closet, The (1995)",4.0
-1.7103062,-0.48228374,Comedy,Dear Diary (Caro Diario) (1994),4.0
4.872346,7.570314,Comedy,"Brady Bunch Movie, The (1995)",2.736111111111111
3.5336223,6.4133034,Children,Home Alone (1990),2.9956896551724137
1.9011493,2.5298526,Comedy,Ghost (1990),3.4347826086956523
-0.34392887,-0.6272883,Adventure,Aladdin (1992),3.7923497267759565
-1.8190434,-1.1669525,Action,Terminator 2: Judgment Day (1991),3.970982142857143
-0.14187104,0.23811649,Adventure,Dances with Wolves (1990),3.8353658536585367
0.5626306,3.1651158,Action,Batman (1989),3.4285714285714284
-2.5623515,-1.2737181,Crime,"Silence of the Lambs, The (1991)",4.161290322580645
0.4140456,-0.31251824,Animation,Snow White and the Seven Dwarfs (1937),3.616883116883117
0.5680074,1.6120775,Animation,Beauty and the Beast (1991),3.7705479452054793
1.5285933,2.7973168,Animation,Pinocchio (1940),3.45
1.5312625,3.1050847,Comedy,Pretty Woman (1990),3.4851851851851854
-4.122622,-0.35205477,Adventure,"Wild Bunch, The (1969)",3.8181818181818183
-0.7750597,0.17739806,Action,Love and a .45 (1994),4.0
-0.40449026,-0.91435355,Documentary,"Great Day in Harlem, A (1994)",4.0
3.1077046,4.4847975,Drama,One Fine Day (1996),3.0
5.056757,13.961871,Fantasy,Candyman: Farewell to the Flesh (1995),3.0
-3.6861887,-0.8245045,Comedy,Fargo (1996),4.116022099447513
-0.299657,0.5262545,Adventure,Homeward Bound II: Lost in San Francisco (1996),3.5714285714285716
-1.6736242,2.8120077,Action,Heavy Metal (1981),3.5454545454545454
6.485721,10.926209,Action,Hellraiser: Bloodline (1996),2.4166666666666665
4.0643067,6.7669744,Comedy,"Pallbearer, The (1996)",2.5
4.5475307,14.333512,Drama,Jane Eyre (1996),3.1875
13.412718,-2.0508914,Comedy,Bread and Chocolate (Pane e cioccolata) (1973),3.0
-0.6636837,-1.1150361,Animation,"Aristocats, The (1970)",3.411111111111111
1.9578433,4.40023,Comedy,"Flower of My Secret, The (La flor de mi secreto) (1995)",2.8333333333333335
12.366707,0.27701637,Comedy,Two Much (1995),3.0
1.7882107,3.127574,Comedy,Ed (1996),2.6
13.0217,0.9562922,Comedy,"Thin Line Between Love and Hate, A (1996)",5.0
0.66343755,1.2638056,Drama,"Last Supper, The (1995)",3.3333333333333335
3.2607627,3.7111468,Crime,Primal Fear (1996),3.642857142857143
-0.83029103,3.8375332,Adventure,All Dogs Go to Heaven 2 (1996),3.1818181818181817
12.888804,-0.49278215,Drama,Land and Freedom (Tierra y libertad) (1995),4.0
13.657351,-1.7500931,Comedy,Denise Calls Up (1995),5.0
5.0565586,14.578432,Comedy,Theodore Rex (1995),2.25
6.122257,11.297076,Comedy,"Family Thing, A (1996)",3.0
5.9741144,12.140076,Drama,Frisk (1995),3.0
4.4282403,8.333213,Comedy,Sgt. Bilko (1996),3.0454545454545454
13.811613,0.16564223,Romance,Jack and Sarah (1995),3.0
-1.4334506,3.363252,Comedy,Girl 6 (1996),3.0
5.3457685,11.646819,Drama,Diabolique (1996),2.6818181818181817
6.0086823,8.166092,Drama,Nelly & Monsieur Arnaud (1995),3.5
2.6534595,3.6971571,Action,Courage Under Fire (1996),3.3275862068965516
1.1540459,3.1907983,Action,Mission: Impossible (1996),3.537037037037037
5.395579,9.937936,Comedy,Cold Fever (Á köldum klaka) (1995),3.0
2.600327,4.8634405,Drama,Moll Flanders (1996),3.0
4.5858674,7.188837,Action,Dragonheart (1996),3.0923076923076924
6.0774956,11.308484,Comedy,Eddie (1996),3.0
0.9360487,4.5234504,Adventure,James and the Giant Peach (1996),3.4489795918367347
3.6069179,6.4430165,Thriller,Fear (1996),3.2857142857142856
-0.9528372,3.9069452,Comedy,Kids in the Hall: Brain Candy (1996),3.2916666666666665
-4.6762443,-1.6307708,Comedy,Underground (1995),4.333333333333333
3.622198,6.414192,Action,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),2.8125
-2.9676971,-0.5425183,Drama,Song of the Little Road (Pather Panchali) (1955),4.25
-4.729719,-1.4462078,Drama,"World of Apu, The (Apur Sansar) (1959)",4.75
-2.6455572,0.8717276,Comedy,Mystery Science Theater 3000: The Movie (1996),3.486111111111111
3.4247117,6.0450954,Adventure,Space Jam (1996),2.707547169811321
-3.0483754,0.21570225,Adventure,Barbarella (1968),3.1666666666666665
-3.5370674,-1.355879,Drama,Some Folks Call It a Sling Blade (1993),3.8333333333333335
-1.384317,0.034040138,Drama,"Run of the Country, The (1995)",4.0
-4.3028235,-1.7035313,Drama,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",4.125
13.648332,-1.9585388,Drama,It's My Party (1996),4.0
4.751786,14.116745,Action,Operation Dumbo Drop (1995),2.3333333333333335
2.9817548,4.7829285,Comedy,Mrs. Winterbourne (1996),3.3333333333333335
4.54305,7.9033675,Action,Solo (1996),2.0
5.983057,11.708447,Action,"Substitute, The (1996)",2.9545454545454546
-1.7600588,-0.8866744,Mystery,True Crime (1996),4.0
5.058507,13.391709,Drama,Feeling Minnesota (1996),2.7
14.436147,-0.41039607,Drama,Delta of Venus (1995),1.0
0.5322661,1.9156501,Comedy,Angus (1995),3.2142857142857144
5.718742,10.769828,Drama,Boys (1996),2.0
4.7418633,8.951881,Action,"Quest, The (1996)",2.5714285714285716
12.599533,-0.11809223,Drama,Sunset Park (1996),3.0
6.3846526,11.471478,Crime,Mulholland Falls (1996),2.880952380952381
0.7852467,0.84201956,Comedy,"Truth About Cats & Dogs, The (1996)",3.3879310344827585
4.7634783,10.049448,Adventure,Oliver & Company (1988),3.090909090909091
6.534639,12.137459,Comedy,Celtic Pride (1996),2.5625
5.3879404,10.940305,Adventure,Flipper (1996),3.05
0.9412707,1.2628528,Drama,Dead Man (1995),3.966666666666667
-1.4076195,1.1753248,Drama,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",3.6666666666666665
-4.1677303,-1.7418983,Comedy,"Visitors, The (Visiteurs, Les) (1993)",4.125
6.5098257,11.296586,Comedy,Multiplicity (1996),2.842857142857143
-3.4617336,0.20850465,Adventure,Wallace & Gromit: The Best of Aardman Animation (1996),4.092592592592593
-1.9775695,-1.9048048,Documentary,"Haunted World of Edward D. Wood Jr., The (1996)",4.0
0.99759525,4.526253,Drama,"Craft, The (1996)",3.032258064516129
4.525604,14.234552,Comedy,"Great White Hype, The (1996)",2.5
5.1598153,11.918591,Drama,Last Dance (1996),3.0
6.293722,11.26721,Comedy,Cold Comfort Farm (1995),3.5
0.43201363,4.483892,Crime,Heaven's Prisoners (1996),3.3333333333333335
3.2153451,3.692182,Action,"Rock, The (1996)",3.6404958677685952
-2.6186936,-0.18398209,Horror,Cemetery Man (Dellamorte Dellamore) (1994),3.9285714285714284
1.5528697,4.2355227,Action,Twister (1996),3.321138211382114
4.78473,9.530374,Action,Barb Wire (1996),2.65
-3.7121444,-1.5941442,Animation,Ghost in the Shell (Kôkaku kidôtai) (1995),4.148148148148148
2.387323,4.1895313,Horror,Thinner (1996),2.8181818181818183
4.4499145,7.8520174,Comedy,Spy Hard (1996),2.5172413793103448
-4.832945,-0.26269424,Animation,Wallace & Gromit: A Close Shave (1995),3.8958333333333335
2.0718133,4.019646,Comedy,"Stupids, The (1996)",3.3333333333333335
2.916135,5.687523,Action,"Arrival, The (1996)",3.1136363636363638
-4.8522263,-0.27196223,Comedy,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.268041237113402
3.0341973,4.4586215,Drama,Ashes of Time (Dung che sai duk) (1994),4.0
-1.5820886,-1.4653854,Documentary,Maya Lin: A Strong Clear Vision (1994),3.5
-1.0923932,-0.63985026,Drama,Stalingrad (1993),4.25
4.356763,8.701585,Action,"Phantom, The (1996)",2.789473684210526
3.6014042,6.751949,Comedy,Striptease (1996),2.4146341463414633
-2.0468993,2.3562284,Drama,Heavy (1995),3.5
3.6116052,4.6027985,Comedy,Jack (1996),3.1578947368421053
-2.0981994,0.0305459,Drama,I Shot Andy Warhol (1996),3.5
0.871641,1.1970541,Drama,Touki Bouki (1973),3.5
4.686145,13.648862,Horror,Spirits of the Dead (1968),3.0
-3.3107579,-1.7784029,Comedy,Trainspotting (1996),4.03921568627451
1.9591876,3.4539745,Drama,'Til There Was You (1997),4.0
0.67503375,2.788131,Action,Independence Day (a.k.a. ID4) (1996),3.4455445544554455
-0.7916675,2.5893006,Drama,Stealing Beauty (1996),3.5
3.9708784,4.062674,Drama,"Fan, The (1996)",3.0
4.400516,7.885848,Animation,"Hunchback of Notre Dame, The (1996)",3.3297872340425534
6.6188326,11.724265,Comedy,"Cable Guy, The (1996)",2.8055555555555554
1.8212333,3.0600622,Comedy,Kingpin (1996),3.369047619047619
3.9139326,6.0943656,Action,Eraser (1996),3.109375
6.6689925,11.604289,Comedy,"Nutty Professor, The (1996)",2.731707317073171
14.737598,0.12463003,Drama,"Unforgettable Summer, An (Un été inoubliable) (1994)",2.0
12.813557,-1.9868803,Documentary,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",4.0
5.1216135,12.2165575,Drama,Somebody to Love (1994),3.5
3.434785,4.618134,Action,Daylight (1996),2.7083333333333335
4.487306,14.500562,Comedy,"Frighteners, The (1996)",3.4565217391304346
-3.029577,-2.3282056,Drama,Lone Star (1996),4.157894736842105
3.4414077,6.353434,Children,Harriet the Spy (1996),3.1363636363636362
4.833372,7.0548053,Drama,Phenomenon (1996),3.3369565217391304
14.063152,-1.5816282,Comedy,Walking and Talking (1996),4.0
0.71971107,3.8076043,Comedy,She's the One (1996),3.25
0.44048634,3.081886,Drama,"Time to Kill, A (1996)",3.657142857142857
13.5095625,-1.5745305,Crime,American Buffalo (1996),1.5
0.21527916,2.2156115,Adventure,Alaska (1996),3.5
4.7686596,13.942371,Action,Fled (1996),2.3333333333333335
0.3444769,4.383366,Children,Kazaam (1996),2.25
-0.16456604,1.8779047,Comedy,Larger Than Life (1996),2.8
1.4227498,2.0746527,Comedy,"Very Brady Sequel, A (1996)",3.25
4.1183925,6.8498816,Drama,"Collector, The (La collectionneuse) (1967)",3.5
-1.5630611,-0.68620336,Drama,Kaspar Hauser (1993),4.0
1.8281257,2.6567483,Adventure,"Adventures of Pinocchio, The (1996)",3.3333333333333335
2.4001858,4.038507,Comedy,Joe's Apartment (1996),2.6666666666666665
4.845509,7.181542,Comedy,"First Wives Club, The (1996)",3.0714285714285716
2.026728,3.6272671,Crime,Ransom (1996),3.3378378378378377
12.583354,0.24886231,Comedy,High School High (1996),2.0
-2.3338912,-1.7145821,Drama,Foxfire (1996),3.6666666666666665
4.3872347,8.511876,Action,Chain Reaction (1996),2.8823529411764706
1.0736351,4.467598,Children,Matilda (1996),3.272727272727273
-0.33021525,-0.4357666,Comedy,Emma (1996),3.9166666666666665
4.7550473,14.021233,Action,"Crow: City of Angels, The (1996)",2.8333333333333335
4.4491878,13.182384,Children,House Arrest (1996),3.375
5.7781024,8.547113,Horror,"Eyes Without a Face (Yeux sans visage, Les) (1959)",3.0
4.294497,7.385855,Comedy,Tales from the Crypt Presents: Bordello of Blood (1996),2.5416666666666665
3.9019547,4.106916,Drama,"Spitfire Grill, The (1996)",3.2857142857142856
1.4519099,3.7693079,Action,Escape from L.A. (1996),2.9204545454545454
6.3988876,9.981963,Drama,Basquiat (1996),2.8333333333333335
2.433449,4.039852,Comedy,Tin Cup (1996),3.1744186046511627
-4.0837626,-0.8997916,Crime,"Godfather, The (1972)",4.2890625
0.27799162,-1.2662377,Action,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),3.8333333333333335
-3.2494648,1.8806345,Crime,Bound (1996),4.0
5.7368827,11.7993355,Comedy,Carpool (1996),1.75
0.6532467,1.794537,Crime,Kansas City (1996),3.6666666666666665
4.2147155,9.34984,Comedy,Gone Fishin' (1997),1.0
-2.1486502,-0.6864003,Action,Nothing to Lose (1994),3.5
12.028936,-0.97908354,Action,Supercop 2 (Project S) (Chao ji ji hua) (1993),5.0
2.0729961,3.1999547,Horror,"Relic, The (1997)",3.0
4.5171833,8.939541,Sci-Fi,"Island of Dr. Moreau, The (1996)",2.740740740740741
5.4408727,13.205073,Children,First Kid (1996),2.1
13.14457,0.61729205,Drama,"Trigger Effect, The (1996)",2.0
5.238306,13.633298,Children,Bogus (1996),2.5
6.7219057,10.716638,Action,Bulletproof (1996),2.6666666666666665
4.644088,13.200344,Adventure,Land Before Time III: The Time of the Great Giving (1995),2.1666666666666665
13.251899,1.1098446,Drama,1-900 (06) (1994),4.0
3.0674448,4.7450547,Horror,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),3.8
1.4790404,2.2424295,Comedy,Twelfth Night (1996),3.5384615384615383
12.291717,-1.131334,Drama,Mother Night (1996),3.6666666666666665
13.246107,1.0902121,Drama,Wild Reeds (Les roseaux sauvages) (1994),2.5
11.889516,-0.061733816,Adventure,For Whom the Bell Tolls (1943),3.75
-3.0739753,-0.4109397,Comedy,"Philadelphia Story, The (1940)",4.310344827586207
-2.3553026,0.11469103,Comedy,Singin' in the Rain (1952),4.074468085106383
-1.9015477,2.9741654,Musical,"American in Paris, An (1951)",3.7083333333333335
-2.1628397,0.5380356,Comedy,Funny Face (1957),3.0
-2.401506,-0.068888634,Drama,Breakfast at Tiffany's (1961),3.8472222222222223
-2.2669826,-1.734862,Drama,Vertigo (1958),4.025
-2.3960867,-1.377366,Mystery,Rear Window (1954),4.261904761904762
-3.5944953,-0.46432683,Comedy,It Happened One Night (1934),4.321428571428571
